name,latitude,longitude,area,geo_id
"Melrose, Mobile, AL",30.678767794,-88.265635213,1.35862661426481,c7ee7da505fc8f40aea99548dd7bbbc7
"Mertz, Mobile, AL",30.6525255,-88.113433298,0.726037993449047,b4d138a85da28c95d9a151799ba61dfd
"Milkhouse, Mobile, AL",30.6252851,-88.199264127,1.8884510208063,2022091ab6f5614f15cb1e51aaa2ad51
"Millers Creek, Mobile, AL",30.657428644,-88.282426012,1.75712645233216,4030ba2933c226173a371dc6b94eaba9
"Mobile Terrace, Mobile, AL",30.700649489,-88.216557793,1.15481770537379,6de85330270b1b515e041e74ac4d6d9b
"Mohawk, Mobile, AL",30.764490153,-88.182159753,2.26615699501276,646a96fdd1934059aedaab0145c9f50e
"Mooncrest, Mobile, AL",30.7577381,-88.234489997,1.44185523107802,61c0782f81c30d9596688aae20a8bd0a
"Muddy Creek, Mobile, AL",30.534305964,-88.160051424,2.60475467907902,c29ec116491371583cba0d97daf3ca66
"Navco, Mobile, AL",30.63992773,-88.111351852,1.00690102134903,e395733002a5adb8bd1855af5f48c13b
"Neshota, Mobile, AL",30.625138086,-88.094290794,1.25975766738979,d6e1705ea352b2a55dc8f025d10f3aa2
"Nevius, Mobile, AL",30.5998307,-88.178408138,1.79673951036332,460bc6d986df836a7959df5a8d00f5be
"Oakdale, Mobile, AL",30.6661335,-88.053292191,0.223046039474456,24aa4cb9c68e18a60031969fd87ea194
"Oakleigh, Mobile, AL",30.720549,-88.094341554,0.416608440596694,0f73121b00d97ea8f352097bc9010899
"Orange Grove, Mobile, AL",30.70472226,-88.051713892,0.249678027593575,a79deba0b18edddaef1239afec6824c8
"Overlook, Mobile, AL",30.713911177,-88.179883783,1.09599781464255,9b83a164c2f93769bf67708f9a1d8b34
"Overton, Mobile, AL",30.650553,-88.199239697,1.44937787711636,7d2afd49bde550f1ce6ce05eb945ff03
"Owens, Mobile, AL",30.699686767,-88.058561895,0.621371361184376,6e4c3f300934d6f0b442c4a7e1a43446
"Pamona, Mobile, AL",30.7872675,-88.251129358,1.29647443597118,ebd9f635025fb8e79d3b6c72cf24a2ec
"Park Place, Mobile, AL",30.697871719,-88.099851658,1.18729080372844,aab9a41d8fda704a35c0cd9892d03f0d
"Parkhill, Mobile, AL",30.699536052,-88.159227313,2.63795496578488,eeb6a460c0d02f848c8362f1815592a4
"Pierce Creek, Mobile, AL",30.677174,-88.284703173,1.5019111360948,ad5a2ab6060bce16b234dfdbef62280a
"Pine Grove, Mobile, AL",30.712288393,-88.130849297,0.772081399240854,4109b2c9322d7c847e60edd158be8aa1
"Pinewood, Mobile, AL",30.736072788,-88.204216228,1.65111490064998,a73d0fc71c43a11b9db35301738149fd
"Plantation, Mobile, AL",30.5678258,-88.181484896,1.72694530863951,157717b674c6a120dc34311e4dad4967
"Plateau, Mobile, AL",30.739806402,-88.061023585,0.806482463655703,3419a57e3c3e7dee2d46eb0f588aca0e
"Pleasant Valley, Mobile, AL",30.65895024,-88.118193511,0.548031557828795,ac14319bbc62308d2e8fa83813d9f540
"Prospect, Mobile, AL",30.604950194,-88.233309429,2.04608253364385,625da3f94be6ea60e6c22f2160d762fa
"Red Creek, Mobile, AL",30.777000428,-88.234139351,1.31441015840531,5d1a35356f25969d0b2d54ec00453a32
"Redstone, Mobile, AL",30.751193,-88.263793625,2.30668587966015,6432047dfdc1695c0927ce736dab5f69
"Reichlieu, Mobile, AL",30.6852965,-88.198227493,0.612603541984137,f30d3fabe1a3ef82f84616b9cd1d4fb4
"Rickarby, Mobile, AL",30.669858542,-88.092006535,0.963895685030922,d0631f964b09f6acea3b434494b198d0
"Ridgeway, Mobile, AL",30.811825086,-88.21081729,2.73616388442566,e1c1e5e7872b46ae839f29d80f674080
"Riverfront Industrial Area, Mobile, AL",30.669914586,-88.041530979,3.13426592701279,c053a67cdf1dd91483c7106efcee0368
"Riverside, Mobile, AL",30.599036819,-88.10560462,1.55241830013204,1dc831a84de4b5beccfe098c10e317de
"Riviera, Mobile, AL",30.650233853,-88.09200135,0.600088013764472,fc478d8abf2f45c5c989f43dbbddf0ac
"Riviere De Chien, Mobile, AL",30.606784253,-88.124031606,2.02309853177569,356bb5990e21d991bbc70bbd835abda0
"Rochon, Mobile, AL",30.570993919,-88.119807713,3.23131098373014,9d05c028810729a65323548606637889
"Rolling Acres, Mobile, AL",30.634698,-88.182397146,1.1332848301747,f6763d62cd4cde3e0d292aaaddae44a1
"Rose Haven, Mobile, AL",30.813513735,-88.180015457,1.50721563776627,1511770f6974faddc8157971b235eb1b
"Rosedale, Mobile, AL",30.625215,-88.081229826,1.158545154295,abf8a371822215e4f97f0390ced5eb18
"Rothfield, Mobile, AL",30.724180043,-88.263490593,1.6837099876562,1ee566c4efd097ef3e6ba52294643aae
"Scenic Hill, Mobile, AL",30.736100753,-88.277609688,1.81627395842872,629ee4d938960cbda39f586cabe15727
"Second Creek, Mobile, AL",30.648610382,-88.216175302,1.67057630642762,8aac546e3a3cc87c1d094f3fadb53a6d
"Seminole, Mobile, AL",30.7822895,-88.212837963,1.44817432940109,b3ba9c80558d67e2d1feb1db9ec903f4
"Sheldon, Mobile, AL",30.6742655,-88.216582762,1.8038336825304,2d9d737d7952ebe853da8be52c65986b
"Skyland Park, Mobile, AL",30.635888167,-88.149867762,1.60361074010196,9703f7a94871c01b445185363e7c7132
"Spring Valley, Mobile, AL",30.634627,-88.129095924,2.14348945390653,01ccfecb1b6676574c05894aa41b3f12
"Sunnyvale, Mobile, AL",30.767500231,-88.251138011,1.09142783578594,026036a8ebc202f6133b07a0f6fa792f
"Terrace Hills, Mobile, AL",30.632386328,-88.165525424,1.9700285758039,29ddaea4c7a134605b1d953048896144
"Texas Hill / South Oakleigh, Mobile, AL",30.676672,-88.060636911,0.369814921601067,1118afbfa606ecb5fe0f24ba0ebba7e2
"Texas Street, Mobile, AL",30.6779026,-88.048694528,0.512346255373093,3719cd7a0fcbe83273d6f71c9ab4e65a
"Theodore Industrial Park, Mobile, AL",30.534433509,-88.128459251,6.13400638203876,c50248c6fa3aa78bc4b58fbcd30fe14a
"Thornhill, Mobile, AL",30.6737732,-88.199195817,1.4702978766215,4ad1073909f20c8f0e7c19e43c690e91
"Tillman, Mobile, AL",30.594878035,-88.161711735,1.22716333065719,4d28be4f18c236e5ae4866556543ea5e
"Travis, Mobile, AL",30.6031455,-88.216440098,1.96618722340828,ba5f73442a87cb3850c883b5db3d95b0
"Trinity Gardens, Mobile, AL",30.728744112,-88.108537211,1.4244560541171,984a63a61bf46f3d36549d320662cded
"Twin Lakes, Mobile, AL",30.792382476,-88.206515883,1.55255860684755,373c37a7d9bc5ed71dea5ed372144a82
"University of South Alabama, Mobile, AL",30.6968933,-88.182294597,1.04263493205901,02a7f972c1b73bbfc66996f7d9c81cb8
"Venetia, Mobile, AL",30.623292953,-88.114143781,2.16970268451142,6a8569382989dd4b813d2d8e69dfb5d5
"Warwick, Mobile, AL",30.6505055,-88.252864657,0.868913341827476,7db5f7cfc5d6d708306b8b426f4a059c
"Washington Square, Mobile, AL",30.682626,-88.059441456,0.235266602712491,deb768f4c12150821e12c1e847e1fcf7
"Westavia, Mobile, AL",30.7674745,-88.217128039,1.26169382985232,f5e08bf97c4239ab3e6b2d9ad83602ea
"Westfield, Mobile, AL",30.54509081,-88.215046876,2.51647702863394,005c835691c54020f35be0ada691797f
"Westhill, Mobile, AL",30.6831274,-88.180162894,1.09866895714935,b2a1f1eed7284c95717e930398f0803b
"Westlake, Mobile, AL",30.628378,-88.283603683,1.13550397638228,524babf76387961f1036700f5e138b62
"Westmont, Mobile, AL",30.579024064,-88.186807924,1.81720610418382,8b36c143f75940b00e118d62752fcd06
"Winfield, Mobile, AL",30.534479,-88.264027228,2.45522686477946,9d216f224099546c9b74dc80e7155bf6
"Woodlawn, Mobile, AL",30.647845453,-88.099229004,1.11118041681199,a026aabccf9a2946869036aba30da7a5
"Yorkwood, Mobile, AL",30.6506881,-88.23561639,2.05511065881052,9a394aa2e3dabc2030653ba5cb93d5fb
"Bell Street, Montgomery, AL",32.3743045,-86.334378504,0.948479759832776,c90512744a4ff128bbc3a91f91c7777f
"Bellingrath / Cloverdale, Montgomery, AL",32.339153588,-86.314140425,2.90349128291908,ae586d786f0f08830548c125a9c33a59
"Brentwood, Montgomery, AL",32.339687925,-86.254521755,1.06264678407186,d06ce894528b841fae7f7625a5b5de19
"Capitol Heights, Montgomery, AL",32.38137124,-86.28124175,0.629647574083178,a8a56b5c138cdbdec8810ba7594325f1
"Centennial Hill, Montgomery, AL",32.367488649,-86.291595681,0.957420729235709,45740a674373520d32bdc78c2a374d51
"Cloverdale / Idlewild, Montgomery, AL",32.3482535,-86.29574966,0.240209337105695,ea88d3fec9ce9d51842d3a5127d9f819
"Cypress Creek, Montgomery, AL",32.3906265,-86.28853009,1.49341472175819,823f7c1c7c53a296cb02f7f4035cf939
"Deer Creek, Montgomery, AL",32.329569419,-86.140750596,1.27834656351859,55369ae2a07a8d43fd150b9703b27bb9
"Downtown Montgomery, Montgomery, AL",32.3755641,-86.308288806,1.06902098766159,2f0d626a7ba571b643b2b2118ffad50b
"Edgewood, Montgomery, AL",32.344448132,-86.286658612,0.538675427778201,2a6e7477992365e7838f19a86273dbc4
"Five Points, Montgomery, AL",32.370492,-86.315581056,0.315923021548254,3358bc22f80a2dc92f7777ec829399e6
"Forest to Zelda, Montgomery, AL",32.359217,-86.27547901,0.855973276280801,521ccfdc622cae0aff6c969d49972d65
"Garden District, Montgomery, AL",32.359718,-86.304245054,0.54208552312257,db7f4a0ef2857daed7011d180a62d8ad
"Highland Park, Montgomery, AL",32.373354766,-86.278950899,0.642323644825554,cb69aa71be304ac7bc917dd3f5110cd1
"Hillwood, Montgomery, AL",32.3584835,-86.254385865,0.704137274768101,ab6f61ce820d5a92e96f9c0d10bf2c81
"Lockwood, Montgomery, AL",32.338145161,-86.279211269,0.102475988302837,92403578343b0381a2a33b92e60e3032
"Maxwell Air Force Base, Montgomery, AL",32.383820919,-86.353914909,3.66689686633099,e1a68e868c69abed1631b01dd40cd6c4
"McGehee / Allendale, Montgomery, AL",32.341060094,-86.268439991,1.19681534094999,cc195ca2dd3173fec3b44b84f0cb2c2d
"Montgomery Country Club, Montgomery, AL",32.3524135,-86.278336374,0.32830576667285,ca9da9498691e39ea4adeb5a1d8fb66c
"Old Cloverdale, Montgomery, AL",32.357388444,-86.291250235,0.592506774055016,bf6edf2cd534411a8920e976b6d34df0
"Ridgefield, Montgomery, AL",32.343713337,-86.247671018,0.70473173607677,4dc21f34d8ad9a75c2fbc0a919a36c22
"Rosa Parks, Montgomery, AL",32.3597985,-86.315052492,0.834808864527908,5b375c27e4ce380449e3397b815bedf7
"South Montgomery, Montgomery, AL",32.309765983,-86.241219502,12.2703172639659,de95d998cd71ea8a25cc6d41f8151bbd
"Brookstone Estates, Shelby, AL",33.35897365,-86.748160383,0.188589547343737,063fc45f6c9bd75830cd25e1f245ca57
"Chelsea Park, Shelby, AL",33.339545957,-86.582623947,1.61854830959138,149cc6ad757cfaafe8a224eac2a59ce7
"Eagle Point, Shelby, AL",33.39293,-86.674218133,1.04686061350215,218aea8ad3dc04c2138fc8846e60b29a
"Greystone, Shelby, AL",33.428710745,-86.647637162,3.17572813006651,9512cf5fc0e0d823bc6738ff8d9f1ade
"Greystone Farms, Shelby, AL",33.421721179,-86.635575516,0.506312408861217,56274d1b804092d9b088820322557a96
"Highland Lakes, Shelby, AL",33.397429818,-86.64987305,2.58744886730818,c6917965ac0ac5c5010cbebac757683d
"Saratoga, Shelby, AL",33.079286,-86.751875522,0.0399311423325373,fb7e8e605e6118bb8ee1e6e8ceaa7ed5
"Shelby Shores, Shelby, AL",33.12998885,-86.479835739,1.21783502151465,5727fb1c5feefcb45a73318bc694d143
"The Narrows, Shelby, AL",33.3651165,-86.667561371,0.620201026755452,4f111952079b6f2447ccd1777dd0d6f0
"The Village, Shelby, AL",33.40771948,-86.639338595,0.410636658637434,976ed1b6ec1cfde5c60d0c518e2587a5
"Waterford, Shelby, AL",33.166652791,-86.721119057,0.748382107929558,d649131ad10f5ea28532fc0989077fa6
"Willow Oaks, Shelby, AL",33.32847975,-86.543885396,0.133179183363531,0399f22852a5b59dbe5cddb56ffb1973
"Downtown, Tuscaloosa, AL",33.20895215,-87.569008397,1.06461152642041,20fc747422dd1880a73f4ccd58e10ea9
"Forest Lake, Tuscaloosa, AL",33.19482935,-87.534615929,0.874437044661074,5d05fed086cbf8761489c81022d5f0c6
"Greater Alberta, Tuscaloosa, AL",33.2111015,-87.505933096,4.42374884369201,742f0b847c22baaa78e033d37b1986ee
"Million Dollar Lake, Tuscaloosa, AL",33.2783754,-87.144157639,3.59934373006428,683131cfd77688e13957d9d0c5ce42cb
"Northwood, Tuscaloosa, AL",33.2549408,-87.587028904,1.38057594420487,4389b19d0f555e8d7a0f5b7f2ce082e9
"The Woodlands, Tuscaloosa, AL",33.15744915,-87.466703624,1.5856895408895,e29702b18c9b00e007c84fe2efef9c71
"Townes of North River, Tuscaloosa, AL",33.266884487,-87.523610445,0.326483059994518,918cb1a8750f21653c6e96676d348377
"University of Alabama, Tuscaloosa, AL",33.212500451,-87.539382911,1.7402609407635,809204e6c2d09a6232b527fc50ce0e3d
"West Tuscaloosa, Tuscaloosa, AL",33.188508891,-87.598040559,12.6184005835589,42ef4bfc59c8c321caf064392ee384f9
"Amberwood, Coconino, AZ",35.184785805,-111.581422234,0.195725867180467,7ea400cc428609c25661eda3b207c8b6
"Anasazi Ridge, Coconino, AZ",35.22577106,-111.664083373,0.106965330476156,4ea29a73e1af288fd8c90f0e6ea3d5ec
"Bennett Estates, Coconino, AZ",35.158219687,-111.663026164,0.18279422237367,6d6bd016debeba07566ffbcbf6a9213c
"Boulder Point, Coconino, AZ",35.180774786,-111.678258026,0.247176028772108,713adf90016f569911025f257ce2a94b
"Bow and Arrow Acres, Coconino, AZ",35.16254905,-111.658730249,0.209876933250208,d4a2a60ef44e9848b548ecb8abc8d5c0
"Cherry Hill, Coconino, AZ",35.199894964,-111.64133471,0.13642784370113,0dbecb66e3d9eb6ee9784a3cc006c5d0
"Cheshire, Coconino, AZ",35.234182822,-111.671364428,0.365787450570082,a7a07a311294c50779607674d45d587e
"Christmas Tree Estates, Coconino, AZ",35.237084318,-111.57588954,0.0936209486390174,9bede05268d39b74e7566da8972bcaf7
"Coconino Estates, Coconino, AZ",35.21600895,-111.650847856,0.279373725543884,eb907706ce58de409d69b2a39ff2b9ee
"Cortland, Coconino, AZ",35.213895349,-111.57586254,0.0901825040776185,7007cf3e10695d66aff207adad8bffac
"Country Club Estates, Coconino, AZ",35.199059301,-111.586624934,1.30869784691416,9ee7a108ed56d15068186b947d070c93
"Coyote Springs, Coconino, AZ",35.230065272,-111.658751238,0.07039649516979,0b37a7a09b5644efdc115450d05ba692
"Creighton Estates / Forest Hills, Coconino, AZ",35.243228502,-111.680492691,0.268807008274335,457f42af5d5508d58d4d88dec5167ca4
"Downtown Flagstaff, Coconino, AZ",35.201484247,-111.646868213,0.232095413357321,fd8722cf276c4a3e3fcd1a6ab0ec8333
"Elk Run, Coconino, AZ",35.203921227,-111.59591448,0.252661372205856,e4456ced6920ade43e4ef304597d6641
"Equestrian Estates, Coconino, AZ",35.177888203,-111.692508604,0.185378577897856,113ebacde18b998645f9e81454c3c146
"Flagstaff Brannen Addition, Coconino, AZ",35.190260758,-111.647265761,0.136564657079284,e16dc83dfba641b17fd8f1d6f2b4a8dc
"Flagstaff Mesa, Coconino, AZ",35.194065353,-111.669999968,0.0931098356641244,37844589519ec75c79c022186babcd48
"Flagstaff Ranch, Coconino, AZ",35.173560131,-111.705968613,0.645467606574122,6be1fc2f16aff939a27701399af8eb4b
"Flagstaff Townsite, Coconino, AZ",35.2015808,-111.653555014,0.21164025876187,fdfdcc40e552cf12d588ac979af0d2c6
"Forest Dale, Coconino, AZ",35.175788319,-111.605420241,0.619740266345892,5fae47b8281ea49230639a9f4b54d8db
"Forest Highlands, Coconino, AZ",35.109633846,-111.69888829,1.74542806991229,785b5e2d1d47668a9904a14a75eda74a
"Forest Ridge, Coconino, AZ",35.182487239,-111.597871052,0.204622550804594,b498bed30e5e405a7678481d903d0252
"Forest Springs, Coconino, AZ",35.198047004,-111.610395728,0.0987572538454474,d3486b1ce44006fad0eb77e1178eef48
"Fox Glenn, Coconino, AZ",35.20294493,-111.602965529,0.302939105477814,897626180ef7c5ba07828f0d06199466
"Grandview Homes, Coconino, AZ",35.220686035,-111.620426017,0.0579516498843718,9d3f4dc829a638cb8f27d8ef4af498b4
"Greenlaw Townhomes, Coconino, AZ",35.214877031,-111.609889445,0.0413433104246749,b39c01b8b8646dc6fd8e7e17e9b7cd44
"Hospital Hill, Coconino, AZ",35.215880736,-111.644596194,0.337832375471018,d76f694b6813247e3c0d6d7f0740b7a5
"Industrial Park, Coconino, AZ",35.228887924,-111.566681059,0.3547445884022,08da67c10e345142b1379bc23e23ce71
"Juniper Point, Coconino, AZ",35.173076008,-111.636136428,0.508000473552363,e0895601b5f61092559361cbff898dac
"La Plaza Vieja, Coconino, AZ",35.195636957,-111.660484163,0.117464882796211,068681e13ceeacc4fac26137949a4990
"Lake Mary Road, Coconino, AZ",35.166510183,-111.663948663,0.210420484591517,5d7c43fe202d52efc5ecae439d0cdd33
"Lakeside Acres, Coconino, AZ",35.188014726,-111.591004645,0.419093227156828,2ebd647f96cdfa407244174158330290
"Lower Greenlaw Estates, Coconino, AZ",35.214282386,-111.606819316,0.126354722495081,9dd90d73ff62b0e3f999c996981b429f
"Lynwood, Coconino, AZ",35.232496338,-111.68024001,0.500844304556182,01c134cdef72da2a2df2144d2c0e7b7e
"McMillian Mesa, Coconino, AZ",35.214281867,-111.631946837,1.26618044487868,f9bff9771e4f1d96bd3cb993f852a042
"Mobile Haven, Coconino, AZ",35.223911969,-111.587495886,0.0652779023972375,fc001b0ff96fc0933c9dfbc6fa772e2b
"Mount Elden Foothills, Coconino, AZ",35.222984642,-111.592342494,0.0711569716229805,2f03cc462044cd4e1e277fa0f2221ed1
"Mountain Dell, Coconino, AZ",35.164484913,-111.681376368,0.0639148100717544,37c36e0c914e2b127060d4569fd6cd07
"North Peak, Coconino, AZ",35.258142414,-111.555124519,0.158259308937472,4e44b866c3ccbe5da149b8fe9b0b235f
"Northern Arizona University, Coconino, AZ",35.183451386,-111.653578833,0.89282098374922,2e005ccc66b3257d786922d14295fa76
"Pine Canyon, Coconino, AZ",35.161432133,-111.639343731,1.0186078243303,263c5642e03d14f9ba60076276d89e13
"Pine Del, Coconino, AZ",35.128525439,-111.689657683,0.0681377527483666,dfcc4eadce301485206e3d9b7a3d68ed
"Pine Knoll, Coconino, AZ",35.18480489,-111.643817351,0.174661724433183,fc4988c6b4b6d151afd18f1905ce2af9
"Pine Park Manor, Coconino, AZ",35.21420393,-111.602491356,0.0521833298356406,0c09900425c130bd707b445df620f0f6
"Pinnacle Pines, Coconino, AZ",35.165321871,-111.650427872,0.0837828540638008,6b26a05373caca74d28a485d71256c97
"Ponderosa Trails, Coconino, AZ",35.158950347,-111.671502499,0.588103262787495,009f22ad3c983202145b3e3706670bc5
"Presidio in the Pines, Coconino, AZ",35.18322534,-111.688112323,0.153175193385554,a856fb5c44083e48f65857c67f48f5b3
"Railroad Springs, Coconino, AZ",35.191619633,-111.68324096,0.220741645957446,81b7a1af68f66ac78ea0bfe0cfb3074f
"Rain Valley, Coconino, AZ",35.232996786,-111.536978651,0.516123400471656,5a1c86123ba4c143cc710a310d13298e
"Ridge Crest, Coconino, AZ",35.220505978,-111.658145779,0.105060479421599,a14dc8bd4b109d978f82911c82f5e64d
"Rio Homes, Coconino, AZ",35.184117808,-111.638654715,0.067092757684607,c5245caf8ac1672ca2fdfc5e5fe88854
"Rock Ridge Estates, Coconino, AZ",35.21421749,-111.655836722,0.16303006831641,911aadfeb9380244883e685ac4a44f15
"Saskan Ranch, Coconino, AZ",35.190052668,-111.719376356,0.163664407345901,04a78ecfecff8fe9d6d0feb44651c3dc
"Sawmill Place, Coconino, AZ",35.19041955,-111.643198901,0.0655363383650135,e049e0f8cdf839af0686105386721847
"Shadow Mountain, Coconino, AZ",35.225137396,-111.623207718,0.20877779165468,dbae96b9ab152c53403ebd41f723c82d
"Siler Homes, Coconino, AZ",35.217096116,-111.597990027,0.0312943800749357,b898e8bc568694c12f8826a3da937e6c
"Smokerise Valley, Coconino, AZ",35.232767234,-111.571554289,0.182915045712181,77fd3b14e33a44fc8aae8a0ab3292dbe
"Southside, Coconino, AZ",35.19397353,-111.650739455,0.128283119872214,8a4ff9241ab3a22c683f90ff04096540
"Sunnyside, Coconino, AZ",35.208954054,-111.618170622,0.612353256062215,e13e25ca72cfd11460492265d0b9d143
"Swiss Manor, Coconino, AZ",35.222340544,-111.60337356,0.276791212451941,f08047e30d37c8923af1d7ac17f0bd51
"Switzer Ridge, Coconino, AZ",35.201384908,-111.635267073,0.363293226049859,316e3f0c34c8ce9cc8d076abe8b08a13
"Tanglewood, Coconino, AZ",35.199727315,-111.572809532,0.1536687224666,948710f5f796a73d60fe0d5d8a0c30fc
"Tintagel / Hidden Hollow, Coconino, AZ",35.244420328,-111.698023401,0.761546370047474,eac2f5c07d8605b941d795f112185110
"University Heights, Coconino, AZ",35.171142419,-111.674835255,0.699423616467306,62b25e7c2e5a9a2ea28215d5d54a085b
"Upper Greenlaw Estates, Coconino, AZ",35.219816849,-111.606766559,0.221730520007109,194a14ebc409e5507012344b75975bf8
"Valley Crest, Coconino, AZ",35.237883982,-111.666464942,0.0433087430975049,4f026286161f4d13efb5033c1bc1343d
"Walnut Meadows, Coconino, AZ",35.197693266,-111.569000262,0.154935308104504,c005d69ae4515c0d4c3bde9c1ef38c59
"West Peak, Coconino, AZ",35.194062595,-111.721158553,0.124861548695699,b924c899f83bfc4eb4de756d8a3b4292
"West Ridge, Coconino, AZ",35.217888627,-111.664486571,0.550282889709802,0579b4212613d77c41f5f800c2f60890
"West Village, Coconino, AZ",35.191926322,-111.669876155,0.144944983431907,2406e48e34b57ce1526123528680cf4a
"Westwood Estates, Coconino, AZ",35.185662716,-111.723423006,0.319336816677298,76e784cdd47af696f8211ef4eaead49d
"Woodlands Village, Coconino, AZ",35.182696877,-111.669121918,0.21289268142483,797485da01b5cd190252050b7ce82fd2
"Acacia, Maricopa, AZ",33.573793902,-112.224637716,6.1871060937259,95116260863bd730cb6ed22edd853e1f
"Ahwatukee Foothills, Maricopa, AZ",33.332486,-112.045080323,38.8820924091256,29e4071dc95d63dd4df713bc6011bb58
"Airpark, Maricopa, AZ",33.62302825,-111.90631302,3.49714558243283,62099e333682c556ed92a203db3e94a6
"Alhambra, Maricopa, AZ",33.515217372,-112.108286741,18.8218945396615,680287db135ebbd2ce1e4a744d7c06cb
"Anthem Country Club, Maricopa, AZ",33.858961538,-112.096311002,3.11260453486843,7508f3e14e047d0da564a111d8dd0b0a
